scenario_id,seed_airport_icao,aircraft_lat,aircraft_lon,aircraft_type,aircraft_category,required_runway_m,emergency_type,max_range_km,fuel_state,fuel_multiplier,aircraft_adjusted_range_km,usable_range_km,extended_range_km,binding_side,airport_icao,runway_length_m,runway_width_m,surface_type,approach_type,has_ils,has_medical,medical_level,has_rescue,rescue_category,has_firefighting,has_maintenance,fuel_available,open_24h,is_international,tower_available,weather_reporting,closure_status,restricted_status,unsafe_status,civil_military,slot_restricted,distance_km,runway_margin_m,distance_zone,target_rank,is_top_choice,distance_rank,range_coverage_ratio,runway_rank
S00036,VABB,18.734817,72.21415,E190,regional_jet,1841,operational_constraints,1149,normal,1.0,800.0,800.0,1338.062792,aircraft_fuel,VABB,3509,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,79.231316,1668,preferred,1.0,1,1,10.097,2
S00036,VABB,18.734817,72.21415,E190,regional_jet,1841,operational_constraints,1149,normal,1.0,800.0,800.0,1338.062792,aircraft_fuel,VIDP,4430,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1199.470046,2589,extended,2.0,0,3,0.667,1
S00036,VABB,18.734817,72.21415,E190,regional_jet,1841,operational_constraints,1149,normal,1.0,800.0,800.0,1338.062792,aircraft_fuel,OPKC,3400,46,concrete,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,caution,civil,0,861.774057,1559,extended,3.0,0,2,0.9283,3
S00038,UUEE,56.009972,37.92834,A320,narrow_body,2313,technical,914,normal,1.0,950.0,914.0,1593.004348,emergency,UUEE,3700,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,32.370341,1387,preferred,1.0,1,1,28.2357,2
S00038,UUEE,56.009972,37.92834,A320,narrow_body,2313,technical,914,normal,1.0,950.0,914.0,1593.004348,emergency,EFHK,3440,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,896.448337,1127,preferred,2.0,0,3,1.0196,3
S00038,UUEE,56.009972,37.92834,A320,narrow_body,2313,technical,914,normal,1.0,950.0,914.0,1593.004348,emergency,ULLI,3780,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,617.970353,1467,preferred,3.0,0,2,1.479,1
S00038,UUEE,56.009972,37.92834,A320,narrow_body,2313,technical,914,normal,1.0,950.0,914.0,1593.004348,emergency,ESSA,3301,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1245.58746,988,extended,4.0,0,4,0.7338,4
S00040,WIMM,2.907597,98.666047,A319,narrow_body,2131,medical,981,normal,1.0,900.0,900.0,1550.972303,aircraft_fuel,WMKK,4124,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,338.539699,1993,preferred,1.0,1,2,2.6585,1
S00040,WIMM,2.907597,98.666047,A319,narrow_body,2131,medical,981,normal,1.0,900.0,900.0,1550.972303,aircraft_fuel,WIMM,3000,60,asphalt,RNAV,1,1,basic,1,basic,1,0,1,1,0,1,1,open,none,safe,civil,0,85.165481,869,preferred,2.0,0,1,10.5677,4
S00040,WIMM,2.907597,98.666047,A319,narrow_body,2131,medical,981,normal,1.0,900.0,900.0,1550.972303,aircraft_fuel,WSSS,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,616.823002,1869,preferred,3.0,0,3,1.4591,2
S00040,WIMM,2.907597,98.666047,A319,narrow_body,2131,medical,981,normal,1.0,900.0,900.0,1550.972303,aircraft_fuel,VTBS,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1219.577285,1869,extended,4.0,0,4,0.738,2
S00042,OERK,25.231262,46.413135,A319,narrow_body,2151,mechanical,458,normal,1.0,900.0,458.0,720.02337,emergency,OERK,4205,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,41.874368,2054,preferred,1.0,1,1,10.9375,3
S00042,OERK,25.231262,46.413135,A319,narrow_body,2151,mechanical,458,normal,1.0,900.0,458.0,720.02337,emergency,OBBI,3956,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,438.476,1805,preferred,2.0,0,2,1.0445,4
S00042,OERK,25.231262,46.413135,A319,narrow_body,2151,mechanical,458,normal,1.0,900.0,458.0,720.02337,emergency,OKKK,4580,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,469.927275,2429,extended,3.0,0,3,0.9746,2
S00042,OERK,25.231262,46.413135,A319,narrow_body,2151,mechanical,458,normal,1.0,900.0,458.0,720.02337,emergency,OTHH,4850,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,522.436259,2699,extended,4.0,0,4,0.8767,1
S00043,LPPT,39.635397,-9.441057,CRJ900,regional_jet,1891,mechanical,854,low,0.9,630.0,630.0,886.121427,aircraft_fuel,LPPT,3707,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,98.542835,1816,preferred,1.0,1,1,6.3932,3
S00043,LPPT,39.635397,-9.441057,CRJ900,regional_jet,1891,mechanical,854,low,0.9,630.0,630.0,886.121427,aircraft_fuel,LEMD,4350,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,508.362568,2459,preferred,2.0,0,2,1.2393,1
S00043,LPPT,39.635397,-9.441057,CRJ900,regional_jet,1891,mechanical,854,low,0.9,630.0,630.0,886.121427,aircraft_fuel,GMMN,3720,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,716.277576,1829,extended,3.0,0,3,0.8795,2
S00050,EDDF,50.775808,9.345152,CRJ900,regional_jet,1894,fuel,585,low,0.9,630.0,585.0,840.065508,emergency,EDDF,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,100.238858,2106,preferred,1.0,1,1,5.8361,2
S00050,EDDF,50.775808,9.345152,CRJ900,regional_jet,1894,fuel,585,low,0.9,630.0,585.0,840.065508,emergency,EHAM,3800,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,359.665365,1906,preferred,2.0,0,2,1.6265,4
S00050,EDDF,50.775808,9.345152,CRJ900,regional_jet,1894,fuel,585,low,0.9,630.0,585.0,840.065508,emergency,LFPG,4215,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,524.398814,2321,preferred,3.0,0,3,1.1156,1
S00050,EDDF,50.775808,9.345152,CRJ900,regional_jet,1894,fuel,585,low,0.9,630.0,585.0,840.065508,emergency,EGLL,3901,50,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,688.128828,2007,extended,4.0,0,5,0.8501,3
S00050,EDDF,50.775808,9.345152,CRJ900,regional_jet,1894,fuel,585,low,0.9,630.0,585.0,840.065508,emergency,EGKK,3317,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,668.304072,1423,extended,5.0,0,4,0.8754,5
S00056,UUEE,56.567568,37.044478,A319,narrow_body,2150,operational_constraints,933,low,0.9,810.0,810.0,1261.074572,aircraft_fuel,UUEE,3700,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,69.476756,1550,preferred,1.0,1,1,11.6586,2
S00056,UUEE,56.567568,37.044478,A319,narrow_body,2150,operational_constraints,933,low,0.9,810.0,810.0,1261.074572,aircraft_fuel,ULLI,3780,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,535.511646,1630,preferred,2.0,0,2,1.5126,1
S00056,UUEE,56.567568,37.044478,A319,narrow_body,2150,operational_constraints,933,low,0.9,810.0,810.0,1261.074572,aircraft_fuel,EFHK,3440,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,815.665299,1290,extended,3.0,0,3,0.9931,3
S00056,UUEE,56.567568,37.044478,A319,narrow_body,2150,operational_constraints,933,low,0.9,810.0,810.0,1261.074572,aircraft_fuel,ESSA,3301,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1169.339723,1151,extended,4.0,0,4,0.6927,4
S00057,EDDF,49.891024,7.812127,E190,regional_jet,1800,medical,813,critical,0.75,600.0,600.0,924.358507,aircraft_fuel,EDDF,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,55.472494,2200,preferred,1.0,1,1,10.8162,2
S00057,EDDF,49.891024,7.812127,E190,regional_jet,1800,medical,813,critical,0.75,600.0,600.0,924.358507,aircraft_fuel,EHAM,3800,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,342.819965,2000,preferred,2.0,0,2,1.7502,4
S00057,EDDF,49.891024,7.812127,E190,regional_jet,1800,medical,813,critical,0.75,600.0,600.0,924.358507,aircraft_fuel,LFPG,4215,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,392.454299,2415,preferred,3.0,0,3,1.5288,1
S00057,EDDF,49.891024,7.812127,E190,regional_jet,1800,medical,813,critical,0.75,600.0,600.0,924.358507,aircraft_fuel,EGKK,3317,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,582.153162,1517,preferred,4.0,0,4,1.0307,5
S00057,EDDF,49.891024,7.812127,E190,regional_jet,1800,medical,813,critical,0.75,600.0,600.0,924.358507,aircraft_fuel,EGLL,3901,50,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,608.334788,2101,extended,5.0,0,5,0.9863,3
S00057,EDDF,49.891024,7.812127,E190,regional_jet,1800,medical,813,critical,0.75,600.0,600.0,924.358507,aircraft_fuel,EGCC,3048,46,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,794.695888,1248,extended,6.0,0,6,0.755,6
S00060,LTFM,40.69559,27.315517,A350-900,wide_body,3008,weather,1263,critical,0.75,1125.0,1125.0,1897.342378,aircraft_fuel,LTFM,4100,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,0,open,none,safe,civil,0,135.232275,1092,preferred,1.0,1,1,8.319,1
S00060,LTFM,40.69559,27.315517,A350-900,wide_body,3008,weather,1263,critical,0.75,1125.0,1125.0,1897.342378,aircraft_fuel,LGAV,4000,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,422.104623,992,preferred,2.0,0,2,2.6652,2
S00060,LTFM,40.69559,27.315517,A350-900,wide_body,3008,weather,1263,critical,0.75,1125.0,1125.0,1897.342378,aircraft_fuel,LTAC,3750,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,joint,0,484.892142,742,preferred,3.0,0,3,2.3201,6
S00060,LTFM,40.69559,27.315517,A350-900,wide_body,3008,weather,1263,critical,0.75,1125.0,1125.0,1897.342378,aircraft_fuel,HECA,4000,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1233.247401,992,extended,4.0,0,4,0.9122,2
S00060,LTFM,40.69559,27.315517,A350-900,wide_body,3008,weather,1263,critical,0.75,1125.0,1125.0,1897.342378,aircraft_fuel,LIRF,3902,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1263.703686,894,extended,5.0,0,5,0.8902,5
S00060,LTFM,40.69559,27.315517,A350-900,wide_body,3008,weather,1263,critical,0.75,1125.0,1125.0,1897.342378,aircraft_fuel,EDDF,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,1787.485187,992,extended,6.0,0,8,0.6294,2
S00060,LTFM,40.69559,27.315517,A350-900,wide_body,3008,weather,1263,critical,0.75,1125.0,1125.0,1897.342378,aircraft_fuel,OJAI,3660,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1264.12678,652,extended,7.0,0,6,0.8899,8
S00060,LTFM,40.69559,27.315517,A350-900,wide_body,3008,weather,1263,critical,0.75,1125.0,1125.0,1897.342378,aircraft_fuel,DTTA,3200,45,asphalt,RNAV,0,1,basic,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,1538.986602,192,extended,8.0,0,7,0.731,9
S00060,LTFM,40.69559,27.315517,A350-900,wide_body,3008,weather,1263,critical,0.75,1125.0,1125.0,1897.342378,aircraft_fuel,UUEE,3700,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,1851.34693,692,extended,9.0,0,9,0.6077,7
S00063,OBBI,26.451089,51.327191,B737-800,narrow_body,2288,weather,1162,normal,1.0,950.0,950.0,1626.04987,aircraft_fuel,OBBI,3956,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,71.677721,1668,preferred,1.0,1,1,13.2538,7
S00063,OBBI,26.451089,51.327191,B737-800,narrow_body,2288,weather,1162,normal,1.0,950.0,950.0,1626.04987,aircraft_fuel,OTHH,4850,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,133.971803,2562,preferred,2.0,0,2,7.091,1
S00063,OBBI,26.451089,51.327191,B737-800,narrow_body,2288,weather,1162,normal,1.0,950.0,950.0,1626.04987,aircraft_fuel,OMAA,4106,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,401.492735,1818,preferred,3.0,0,3,2.3662,5
S00063,OBBI,26.451089,51.327191,B737-800,narrow_body,2288,weather,1162,normal,1.0,950.0,950.0,1626.04987,aircraft_fuel,OMDB,4447,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,426.106245,2159,preferred,4.0,0,4,2.2295,3
S00063,OBBI,26.451089,51.327191,B737-800,narrow_body,2288,weather,1162,normal,1.0,950.0,950.0,1626.04987,aircraft_fuel,OKKK,4580,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,451.703741,2292,preferred,5.0,0,5,2.1031,2
S00063,OBBI,26.451089,51.327191,B737-800,narrow_body,2288,weather,1162,normal,1.0,950.0,950.0,1626.04987,aircraft_fuel,OERK,4205,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,492.521667,1917,preferred,6.0,0,6,1.9288,4
S00063,OBBI,26.451089,51.327191,B737-800,narrow_body,2288,weather,1162,normal,1.0,950.0,950.0,1626.04987,aircraft_fuel,OOMS,4080,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,769.226043,1792,preferred,7.0,0,7,1.235,6
S00063,OBBI,26.451089,51.327191,B737-800,narrow_body,2288,weather,1162,normal,1.0,950.0,950.0,1626.04987,aircraft_fuel,OJAI,3660,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1599.248606,1372,extended,8.0,0,9,0.594,8
S00063,OBBI,26.451089,51.327191,B737-800,narrow_body,2288,weather,1162,normal,1.0,950.0,950.0,1626.04987,aircraft_fuel,OPKC,3400,46,concrete,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,caution,civil,0,1594.972545,1112,extended,9.0,0,8,0.5956,9
S00064,OJAI,31.128782,36.445209,B777-300ER,wide_body,3322,fuel,793,critical,0.75,1125.0,793.0,1321.420367,emergency,OJAI,3660,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,78.735838,338,preferred,1.0,1,1,10.0717,5
S00064,OJAI,31.128782,36.445209,B777-300ER,wide_body,3322,fuel,793,critical,0.75,1125.0,793.0,1321.420367,emergency,HECA,4000,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,496.106958,678,preferred,2.0,0,2,1.5984,3
S00064,OJAI,31.128782,36.445209,B777-300ER,wide_body,3322,fuel,793,critical,0.75,1125.0,793.0,1321.420367,emergency,OKKK,4580,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1127.300966,1258,extended,3.0,0,4,0.7035,1
S00064,OJAI,31.128782,36.445209,B777-300ER,wide_body,3322,fuel,793,critical,0.75,1125.0,793.0,1321.420367,emergency,OERK,4205,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1216.994455,883,extended,4.0,0,5,0.6516,2
S00064,OJAI,31.128782,36.445209,B777-300ER,wide_body,3322,fuel,793,critical,0.75,1125.0,793.0,1321.420367,emergency,LTAC,3750,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,joint,0,1047.889583,428,extended,5.0,0,3,0.7568,4
S00072,OERK,25.201428,47.190481,E170,regional_jet,1735,fuel,852,critical,0.75,525.0,525.0,782.666677,aircraft_fuel,OERK,4205,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,56.454509,2470,preferred,1.0,1,1,9.2995,3
S00072,OERK,25.201428,47.190481,E170,regional_jet,1735,fuel,852,critical,0.75,525.0,525.0,782.666677,aircraft_fuel,OBBI,3956,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,365.046077,2221,preferred,2.0,0,2,1.4382,5
S00072,OERK,25.201428,47.190481,E170,regional_jet,1735,fuel,852,critical,0.75,525.0,525.0,782.666677,aircraft_fuel,OTHH,4850,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,444.377119,3115,preferred,3.0,0,3,1.1814,1
S00072,OERK,25.201428,47.190481,E170,regional_jet,1735,fuel,852,critical,0.75,525.0,525.0,782.666677,aircraft_fuel,OKKK,4580,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,453.928611,2845,preferred,4.0,0,4,1.1566,2
S00072,OERK,25.201428,47.190481,E170,regional_jet,1735,fuel,852,critical,0.75,525.0,525.0,782.666677,aircraft_fuel,OMAA,4106,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,757.392223,2371,extended,5.0,0,5,0.6932,4
S00073,ZSPD,31.332725,121.646441,A321,narrow_body,2405,weather,1122,low,0.9,900.0,900.0,1565.427556,aircraft_fuel,ZSPD,4000,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,25.89277,1595,preferred,1.0,1,1,34.7587,1
S00073,ZSPD,31.332725,121.646441,A321,narrow_body,2405,weather,1122,low,0.9,900.0,900.0,1565.427556,aircraft_fuel,RKSI,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,812.037823,1595,preferred,2.0,0,3,1.1083,1
S00073,ZSPD,31.332725,121.646441,A321,narrow_body,2405,weather,1122,low,0.9,900.0,900.0,1565.427556,aircraft_fuel,RCTP,3660,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,696.703798,1255,preferred,3.0,0,2,1.2918,4
S00073,ZSPD,31.332725,121.646441,A321,narrow_body,2405,weather,1122,low,0.9,900.0,900.0,1565.427556,aircraft_fuel,ZBAA,3810,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1073.453974,1405,extended,4.0,0,4,0.8384,3
S00074,OJAI,32.279022,36.515727,B787-9,wide_body,2917,operational_constraints,746,low,0.9,1260.0,746.0,1277.507482,emergency,OJAI,3660,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,79.093997,743,preferred,1.0,1,1,9.4318,5
S00074,OJAI,32.279022,36.515727,B787-9,wide_body,2917,operational_constraints,746,low,0.9,1260.0,746.0,1277.507482,emergency,HECA,4000,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,543.197872,1083,preferred,2.0,0,3,1.3733,3
S00074,OJAI,32.279022,36.515727,B787-9,wide_body,2917,operational_constraints,746,low,0.9,1260.0,746.0,1277.507482,emergency,OKKK,4580,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1145.326262,1663,extended,3.0,0,6,0.6513,1
S00074,OJAI,32.279022,36.515727,B787-9,wide_body,2917,operational_constraints,746,low,0.9,1260.0,746.0,1277.507482,emergency,LCLK,2987,45,asphalt,ILS,1,0,none,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,393.725293,70,preferred,4.0,0,2,1.8947,7
S00074,OJAI,32.279022,36.515727,B787-9,wide_body,2917,operational_constraints,746,low,0.9,1260.0,746.0,1277.507482,emergency,LTFM,4100,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,0,open,none,safe,civil,0,1215.834756,1183,extended,5.0,0,7,0.6136,2
S00074,OJAI,32.279022,36.515727,B787-9,wide_body,2917,operational_constraints,746,low,0.9,1260.0,746.0,1277.507482,emergency,LTAC,3750,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,joint,0,927.960136,833,extended,6.0,0,5,0.8039,4
S00074,OJAI,32.279022,36.515727,B787-9,wide_body,2917,operational_constraints,746,low,0.9,1260.0,746.0,1277.507482,emergency,HELX,3000,45,asphalt,RNAV,0,0,none,1,basic,1,0,1,0,0,1,1,open,none,safe,joint,0,822.736166,83,extended,7.0,0,4,0.9067,6
S00076,WMKK,2.793588,101.273167,A330-300,wide_body,2906,technical,1133,normal,1.0,1300.0,1133.0,2117.529847,emergency,WMKK,4124,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,48.80956,1218,preferred,1.0,1,1,23.2127,1
S00076,WMKK,2.793588,101.273167,A330-300,wide_body,2906,technical,1133,normal,1.0,1300.0,1133.0,2117.529847,emergency,WSSS,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,342.297572,1094,preferred,2.0,0,3,3.31,2
S00076,WMKK,2.793588,101.273167,A330-300,wide_body,2906,technical,1133,normal,1.0,1300.0,1133.0,2117.529847,emergency,WIMM,3000,60,asphalt,RNAV,1,1,basic,1,basic,1,0,1,1,0,1,1,open,none,safe,civil,0,281.374867,94,preferred,3.0,0,2,4.0267,4
S00076,WMKK,2.793588,101.273167,A330-300,wide_body,2906,technical,1133,normal,1.0,1300.0,1133.0,2117.529847,emergency,VTBS,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1212.015602,1094,extended,4.0,0,4,0.9348,2
S00079,LEMD,41.274058,-3.481177,E175,regional_jet,1885,operational_constraints,952,normal,1.0,750.0,750.0,1130.485846,aircraft_fuel,LEMD,4350,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,87.141402,2465,preferred,1.0,1,1,8.6067,1
S00079,LEMD,41.274058,-3.481177,E175,regional_jet,1885,operational_constraints,952,normal,1.0,750.0,750.0,1130.485846,aircraft_fuel,LPPT,3707,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,555.39021,1822,preferred,2.0,0,2,1.3504,4
S00079,LEMD,41.274058,-3.481177,E175,regional_jet,1885,operational_constraints,952,normal,1.0,750.0,750.0,1130.485846,aircraft_fuel,DAAG,3500,60,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,0,open,none,safe,civil,0,770.478115,1615,extended,3.0,0,3,0.9734,5
S00079,LEMD,41.274058,-3.481177,E175,regional_jet,1885,operational_constraints,952,normal,1.0,750.0,750.0,1130.485846,aircraft_fuel,GMMN,3720,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,950.974794,1835,extended,4.0,0,4,0.7887,3
S00079,LEMD,41.274058,-3.481177,E175,regional_jet,1885,operational_constraints,952,normal,1.0,750.0,750.0,1130.485846,aircraft_fuel,LFPG,4215,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,980.986791,2330,extended,5.0,0,5,0.7645,2
S00079,LEMD,41.274058,-3.481177,E175,regional_jet,1885,operational_constraints,952,normal,1.0,750.0,750.0,1130.485846,aircraft_fuel,EGKK,3317,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1126.608664,1432,extended,6.0,0,6,0.6657,6
S00080,RKSI,37.693742,126.283631,A321,narrow_body,2327,fuel,661,normal,1.0,1000.0,661.0,1031.037923,emergency,RKSI,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,29.007912,1673,preferred,1.0,1,1,22.7869,1
S00080,RKSI,37.693742,126.283631,A321,narrow_body,2327,fuel,661,normal,1.0,1000.0,661.0,1031.037923,emergency,ZSPD,4000,60,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,835.951351,1673,extended,2.0,0,2,0.7907,1
S00080,RKSI,37.693742,126.283631,A321,narrow_body,2327,fuel,661,normal,1.0,1000.0,661.0,1031.037923,emergency,ZBAA,3810,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,878.794295,1483,extended,3.0,0,3,0.7522,3
S00082,LCLK,35.285327,33.729698,A320,narrow_body,2306,security,750,critical,0.75,712.5,712.5,1134.324561,aircraft_fuel,LCLK,2987,45,asphalt,ILS,1,0,none,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,46.601393,681,preferred,1.0,1,1,15.2892,7
S00082,LCLK,35.285327,33.729698,A320,narrow_body,2306,security,750,critical,0.75,712.5,712.5,1134.324561,aircraft_fuel,OJAI,3660,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,448.276248,1354,preferred,2.0,0,2,1.5894,5
S00082,LCLK,35.285327,33.729698,A320,narrow_body,2306,security,750,critical,0.75,712.5,712.5,1134.324561,aircraft_fuel,HECA,4000,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,615.266731,1694,preferred,3.0,0,4,1.158,2
S00082,LCLK,35.285327,33.729698,A320,narrow_body,2306,security,750,critical,0.75,712.5,712.5,1134.324561,aircraft_fuel,LTAC,3750,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,joint,0,542.349385,1444,preferred,4.0,0,3,1.3137,4
S00082,LCLK,35.285327,33.729698,A320,narrow_body,2306,security,750,critical,0.75,712.5,712.5,1134.324561,aircraft_fuel,LTFM,4100,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,0,open,none,safe,civil,0,795.809057,1794,extended,5.0,0,5,0.8953,1
S00082,LCLK,35.285327,33.729698,A320,narrow_body,2306,security,750,critical,0.75,712.5,712.5,1134.324561,aircraft_fuel,LGAV,4000,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,921.24586,1694,extended,6.0,0,6,0.7734,2
